,WAG,SEX,AGE,EDU,JOB,RACE,WAGP_count,WAGP_mean,Year
311,25121.5312459771,Female,26-35,CLG,PRD,HSP/NTV,132,24710.522036971946,2008
312,25833.947687907745,Female,36-45,CLG,PRD,HSP/NTV,160,26057.52387347504,2008
313,26401.1084702459,Female,46-55,CLG,PRD,HSP/NTV,142,28653.528609270907,2008
314,26505.68751065873,Female,56-70,CLG,PRD,HSP/NTV,60,29274.96269556326,2008
315,21552.489915066235,Female,18-25,CLG,PRD,WHT/MIX,219,22489.835311092225,2008
316,28473.754849966157,Female,26-35,CLG,PRD,WHT/MIX,510,27944.846416324235,2008
317,31464.71396890349,Female,36-45,CLG,PRD,WHT/MIX,854,31614.596598451746,2008
318,32922.87448217603,Female,46-55,CLG,PRD,WHT/MIX,1056,32488.323686074473,2008
319,30211.22175829235,Female,56-70,CLG,PRD,WHT/MIX,479,30497.82009322055,2008
320,24741.221786494098,Female,18-25,CLG,SAL,ASN,173,24269.081764201634,2008
321,32881.97340732464,Female,26-35,CLG,SAL,ASN,394,32944.07708850063,2008
322,34140.7171930067,Female,36-45,CLG,SAL,ASN,452,34762.75260458811,2008
323,35041.83800653414,Female,46-55,CLG,SAL,ASN,453,36126.29688658849,2008
324,34516.189156793334,Female,56-70,CLG,SAL,ASN,247,35381.470078747516,2008
325,21998.755458976102,Female,18-25,CLG,SAL,BLK,702,22081.32560589613,2008
326,28055.891173995595,Female,26-35,CLG,SAL,BLK,1760,28358.59089294672,2008
327,32621.46108744114,Female,36-45,CLG,SAL,BLK,2118,32866.54162870559,2008
328,33708.46946133117,Female,46-55,CLG,SAL,BLK,2154,34394.98721207013,2008
329,34945.93416577946,Female,56-70,CLG,SAL,BLK,1001,34155.482050196544,2008
330,23049.384070651624,Female,18-25,CLG,SAL,HSP/NTV,1226,23061.110620168107,2008
331,29814.298667990264,Female,26-35,CLG,SAL,HSP/NTV,2228,29541.37327846656,2008
332,32489.056412040547,Female,36-45,CLG,SAL,HSP/NTV,1824,33138.16571099509,2008
333,35171.00955735859,Female,46-55,CLG,SAL,HSP/NTV,1488,34759.11402997677,2008
334,33342.8149465824,Female,56-70,CLG,SAL,HSP/NTV,661,33942.33928056212,2008
335,23217.871988698396,Female,18-25,CLG,SAL,WHT/MIX,3916,23175.29287981428,2008
336,29903.284080841822,Female,26-35,CLG,SAL,WHT/MIX,8083,29891.17998136711,2008
337,33493.47578815113,Female,36-45,CLG,SAL,WHT/MIX,11401,33699.99748681421,2008
338,35074.81267694373,Female,46-55,CLG,SAL,WHT/MIX,14975,35167.33339978392,2008
339,34767.040298898864,Female,56-70,CLG,SAL,WHT/MIX,9973,34564.51141357063,2008
340,32435.12897811461,Female,18-25,CLG,SCI,ASN,10,34775.53053880301,2008
341,42423.94313970275,Female,26-35,CLG,SCI,ASN,28,48583.55954962048,2008
342,52233.02923274497,Female,36-45,CLG,SCI,ASN,38,59151.29003410281,2008
343,57231.38488654356,Female,46-55,CLG,SCI,ASN,43,59917.900003966395,2008
344,56891.805349915616,Female,56-70,CLG,SCI,ASN,23,55717.05327748666,2008
345,30571.143481787327,Female,18-25,CLG,SCI,BLK,12,28606.611513805507,2008
346,37428.15990999083,Female,26-35,CLG,SCI,BLK,67,36898.21275492581,2008
347,48915.979173055544,Female,36-45,CLG,SCI,BLK,117,48161.61082065295,2008
348,55023.38463323205,Female,46-55,CLG,SCI,BLK,120,55133.78440302819,2008
349,56696.835759790985,Female,56-70,CLG,SCI,BLK,45,54776.738920176416,2008
350,30473.15079018573,Female,18-25,CLG,SCI,HSP/NTV,36,29314.38420632258,2008
351,42102.283113886595,Female,26-35,CLG,SCI,HSP/NTV,68,39501.727279679384,2008
352,45866.98462997498,Female,36-45,CLG,SCI,HSP/NTV,74,47432.78948719326,2008
353,50559.801081312406,Female,46-55,CLG,SCI,HSP/NTV,108,52407.187399451286,2008
354,52135.91224062593,Female,56-70,CLG,SCI,HSP/NTV,29,55726.57512238082,2008
355,27630.32638510487,Female,18-25,CLG,SCI,WHT/MIX,152,28709.26596918027,2008
356,41885.75432076219,Female,26-35,CLG,SCI,WHT/MIX,485,41820.77059813115,2008
357,50244.42581763736,Female,36-45,CLG,SCI,WHT/MIX,776,50765.10498743549,2008
358,54590.69070287342,Female,46-55,CLG,SCI,WHT/MIX,1136,53993.51636564506,2008
359,55204.07073241355,Female,56-70,CLG,SCI,WHT/MIX,432,55610.300556238464,2008
360,22353.847434849893,Female,18-25,CLG,SVC,ASN,77,23608.38205439152,2008
361,29413.741023938594,Female,26-35,CLG,SVC,ASN,143,29944.595273692783,2008
362,27728.134986702382,Female,36-45,CLG,SVC,ASN,205,28940.30508263719,2008
363,29415.16402846735,Female,46-55,CLG,SVC,ASN,181,28374.12993643619,2008
364,27773.059534677977,Female,56-70,CLG,SVC,ASN,106,28142.569636153105,2008
365,21096.995996866877,Female,18-25,CLG,SVC,BLK,367,21196.099346993677,2008
366,25091.06678298132,Female,26-35,CLG,SVC,BLK,853,25270.07140473553,2008
367,28160.203710162015,Female,36-45,CLG,SVC,BLK,877,28275.602745445405,2008
368,28111.341251290447,Female,46-55,CLG,SVC,BLK,856,28589.430435657883,2008
369,26138.48929737057,Female,56-70,CLG,SVC,BLK,354,26371.970133267107,2008
370,22256.08605953116,Female,18-25,CLG,SVC,HSP/NTV,433,22275.678723286335,2008
371,26219.578130190876,Female,26-35,CLG,SVC,HSP/NTV,691,26319.139580889812,2008
372,28534.50832719929,Female,36-45,CLG,SVC,HSP/NTV,590,27771.158219577435,2008
373,27132.130444960207,Female,46-55,CLG,SVC,HSP/NTV,523,27213.69349845775,2008
374,24547.951637775026,Female,56-70,CLG,SVC,HSP/NTV,202,25676.490618813892,2008
375,21444.76964125879,Female,18-25,CLG,SVC,WHT/MIX,2158,21464.849686802663,2008
376,25794.66081373338,Female,26-35,CLG,SVC,WHT/MIX,2685,26083.1032158962,2008
377,28347.066103847064,Female,36-45,CLG,SVC,WHT/MIX,2651,28454.979492420138,2008
378,28947.657333908148,Female,46-55,CLG,SVC,WHT/MIX,2969,28925.41773050785,2008
379,27437.892388697685,Female,56-70,CLG,SVC,WHT/MIX,1472,27843.86666929676,2008
380,23310.96086587375,Female,18-25,CLG,TRP,ASN,2,16000.000000000002,2008
381,28487.973369976116,Female,26-35,CLG,TRP,ASN,7,25753.66835649383,2008
382,30906.279039084584,Female,36-45,CLG,TRP,ASN,13,34972.73253678965,2008
383,28896.708699095263,Female,46-55,CLG,TRP,ASN,10,24865.25347052132,2008
384,29304.648342758373,Female,56-70,CLG,TRP,ASN,3,27409.39880380154,2008
385,21248.479035098382,Female,18-25,CLG,TRP,BLK,33,18452.49248247533,2008
386,25901.309759049225,Female,26-35,CLG,TRP,BLK,75,27771.662984947736,2008
387,28515.569763360865,Female,36-45,CLG,TRP,BLK,107,30391.839053126005,2008
388,30475.896991246373,Female,46-55,CLG,TRP,BLK,137,31252.094128899873,2008
389,26917.89734618195,Female,56-70,CLG,TRP,BLK,43,29389.256823576834,2008
390,21512.49250377135,Female,18-25,CLG,TRP,HSP/NTV,29,19265.83022266657,2008
391,25033.97236817271,Female,26-35,CLG,TRP,HSP/NTV,57,28037.63768827151,2008
392,27614.653666827602,Female,36-45,CLG,TRP,HSP/NTV,68,26359.80933766522,2008
393,31089.20686746899,Female,46-55,CLG,TRP,HSP/NTV,54,31087.30547462163,2008
394,27775.7083658347,Female,56-70,CLG,TRP,HSP/NTV,18,22536.00542169272,2008
395,21738.037370597795,Female,18-25,CLG,TRP,WHT/MIX,128,21832.376719876236,2008
396,27583.576698569057,Female,26-35,CLG,TRP,WHT/MIX,245,28200.67269848928,2008
397,30645.109283985064,Female,36-45,CLG,TRP,WHT/MIX,343,30506.626040784995,2008
398,30580.045013540384,Female,46-55,CLG,TRP,WHT/MIX,488,30522.879220907198,2008
399,29825.183760740165,Female,56-70,CLG,TRP,WHT/MIX,208,29369.759915503168,2008
400,40983.27314443634,Female,18-25,DR+,ART,ASN,3,26495.430563738253,2008
401,65337.99354290577,Female,26-35,DR+,ART,ASN,136,67339.2585008176,2008
402,69186.72579212075,Female,36-45,DR+,ART,ASN,110,71049.11631836568,2008
403,65983.97003039936,Female,46-55,DR+,ART,ASN,61,67516.57004321268,2008
404,68314.11488755028,Female,56-70,DR+,ART,ASN,38,73783.2316094595,2008
405,42124.95069626288,Female,18-25,DR+,ART,BLK,2,89302.85549745878,2008
406,53172.82015285506,Female,26-35,DR+,ART,BLK,101,56927.572547622294,2008
407,65454.896553398095,Female,36-45,DR+,ART,BLK,105,69341.95312599538,2008
408,72944.68953781265,Female,46-55,DR+,ART,BLK,98,73409.10318237702,2008
409,69313.50425911896,Female,56-70,DR+,ART,BLK,84,69599.55092853581,2008
410,42483.2795556585,Female,18-25,DR+,ART,HSP/NTV,3,47511.53920947158,2008
411,50924.48650692239,Female,26-35,DR+,ART,HSP/NTV,104,55410.71247347978,2008
412,61386.61312093679,Female,36-45,DR+,ART,HSP/NTV,108,61535.723272688905,2008
413,64007.580678632294,Female,46-55,DR+,ART,HSP/NTV,82,62764.22939637998,2008
414,68981.40606692525,Female,56-70,DR+,ART,HSP/NTV,54,68866.06101625349,2008
415,41917.46892459401,Female,18-25,DR+,ART,WHT/MIX,30,39868.366682647305,2008
416,67204.29320469801,Female,26-35,DR+,ART,WHT/MIX,1070,67196.86131678216,2008
417,71583.32594142974,Female,36-45,DR+,ART,WHT/MIX,1249,73353.98970119539,2008
418,74881.7383388354,Female,46-55,DR+,ART,WHT/MIX,1376,74306.64035669014,2008
419,71052.19664249693,Female,56-70,DR+,ART,WHT/MIX,1105,71952.75726136609,2008
420,73771.84795445004,Female,18-25,DR+,BUS,ASN,1,32299.99999999998,2008
421,64247.069964471106,Female,26-35,DR+,BUS,ASN,41,74739.27344429625,2008
422,97997.8153047507,Female,36-45,DR+,BUS,ASN,63,94170.88378575591,2008
423,73257.66689311263,Female,46-55,DR+,BUS,ASN,37,91259.36226343854,2008
424,71844.15265734417,Female,56-70,DR+,BUS,ASN,16,73791.28655944015,2008
425,74169.33599203675,Female,18-25,DR+,BUS,BLK,0,1.0,2008
426,61820.079640323434,Female,26-35,DR+,BUS,BLK,33,60886.71606470747,2008
427,76740.87457277936,Female,36-45,DR+,BUS,BLK,46,73913.31946920154,2008
428,75861.88797220323,Female,46-55,DR+,BUS,BLK,78,78824.31117982222,2008
429,74244.68526169576,Female,56-70,DR+,BUS,BLK,54,77173.43332052183,2008
430,72504.29558524054,Female,18-25,DR+,BUS,HSP/NTV,1,47000.00000000002,2008
431,60971.71115998167,Female,26-35,DR+,BUS,HSP/NTV,18,56279.4389569284,2008
432,69190.85863359454,Female,36-45,DR+,BUS,HSP/NTV,42,66515.22833009087,2008
433,74247.97599487785,Female,46-55,DR+,BUS,HSP/NTV,37,63215.04041382655,2008
434,74693.39586330402,Female,56-70,DR+,BUS,HSP/NTV,20,95462.25721769205,2008
435,86224.49299086012,Female,18-25,DR+,BUS,WHT/MIX,6,45941.736045441,2008
436,66281.07479942292,Female,26-35,DR+,BUS,WHT/MIX,188,65517.708570748975,2008
437,88193.01679480654,Female,36-45,DR+,BUS,WHT/MIX,378,86567.24056842415,2008
438,86958.14020226906,Female,46-55,DR+,BUS,WHT/MIX,540,88168.44860669562,2008
439,88338.65021976523,Female,56-70,DR+,BUS,WHT/MIX,438,90055.63211650807,2008
440,55289.718087096124,Female,18-25,DR+,HLC,ASN,5,50969.06167492228,2008
441,74630.13616851349,Female,26-35,DR+,HLC,ASN,291,74287.61290508456,2008
442,112074.07791177052,Female,36-45,DR+,HLC,ASN,230,109095.32134874954,2008
443,93316.29248984138,Female,46-55,DR+,HLC,ASN,96,102857.77692370144,2008
444,98027.60344459086,Female,56-70,DR+,HLC,ASN,67,93105.02195578913,2008
445,54846.604687598156,Female,18-25,DR+,HLC,BLK,3,27952.29973727371,2008
446,63961.44126928152,Female,26-35,DR+,HLC,BLK,94,68286.52053621343,2008
447,96807.62515062322,Female,36-45,DR+,HLC,BLK,76,96445.0954522084,2008
448,97261.20807212504,Female,46-55,DR+,HLC,BLK,48,97623.02813056216,2008
449,89604.44694297672,Female,56-70,DR+,HLC,BLK,31,82533.64801322321,2008
450,54693.96710485189,Female,18-25,DR+,HLC,HSP/NTV,3,48792.40229293709,2008
451,70397.95056053264,Female,26-35,DR+,HLC,HSP/NTV,78,64937.83671577831,2008
452,84960.42191798215,Female,36-45,DR+,HLC,HSP/NTV,50,87938.93015531937,2008
453,101059.48766306606,Female,46-55,DR+,HLC,HSP/NTV,45,96218.74365516633,2008
454,86553.40981306031,Female,56-70,DR+,HLC,HSP/NTV,23,84094.78267109857,2008
455,55115.631238302034,Female,18-25,DR+,HLC,WHT/MIX,49,53230.91480879455,2008
456,67055.87563441703,Female,26-35,DR+,HLC,WHT/MIX,919,67613.13448955135,2008
457,99100.84524503045,Female,36-45,DR+,HLC,WHT/MIX,759,97379.24809421318,2008
458,101859.91725945505,Female,46-55,DR+,HLC,WHT/MIX,672,100837.07532829606,2008
459,93135.76995752165,Female,56-70,DR+,HLC,WHT/MIX,369,94297.0117057332,2008
460,38873.2553642663,Female,18-25,DR+,MLT,ASN,0,1.0,2008
461,59337.70732079906,Female,26-35,DR+,MLT,ASN,0,1.0,2008
462,59512.565316999506,Female,36-45,DR+,MLT,ASN,0,1.0,2008
463,56358.176355703625,Female,46-55,DR+,MLT,ASN,0,1.0,2008
464,56772.39329644781,Female,56-70,DR+,MLT,ASN,0,1.0,2008
465,39579.61209823667,Female,18-25,DR+,MLT,BLK,0,1.0,2008
466,48556.98084344581,Female,26-35,DR+,MLT,BLK,0,1.0,2008
467,57171.58321967953,Female,36-45,DR+,MLT,BLK,1,41999.99999999998,2008
468,59886.78406170519,Female,46-55,DR+,MLT,BLK,0,1.0,2008
469,56865.674882305044,Female,56-70,DR+,MLT,BLK,0,1.0,2008
470,40510.810207758164,Female,18-25,DR+,MLT,HSP/NTV,0,1.0,2008
471,44463.361457554616,Female,26-35,DR+,MLT,HSP/NTV,0,1.0,2008
472,55354.81736781526,Female,36-45,DR+,MLT,HSP/NTV,2,48744.23042781576,2008
473,56518.06106215721,Female,46-55,DR+,MLT,HSP/NTV,1,120000.00000000006,2008
474,58830.10850875349,Female,56-70,DR+,MLT,HSP/NTV,0,1.0,2008
475,39874.994362553116,Female,18-25,DR+,MLT,WHT/MIX,0,1.0,2008
476,58207.94090353332,Female,26-35,DR+,MLT,WHT/MIX,1,94000.00000000006,2008
477,60967.35145394378,Female,36-45,DR+,MLT,WHT/MIX,2,64342.831768581695,2008
478,61800.960266829235,Female,46-55,DR+,MLT,WHT/MIX,0,1.0,2008
479,59505.297579187216,Female,56-70,DR+,MLT,WHT/MIX,0,1.0,2008
480,38873.2553642663,Female,18-25,DR+,MTN,ASN,0,1.0,2008
481,59337.70732079906,Female,26-35,DR+,MTN,ASN,2,50199.601592044484,2008
482,59512.565316999506,Female,36-45,DR+,MTN,ASN,1,124999.99999999991,2008
483,56358.176355703625,Female,46-55,DR+,MTN,ASN,0,1.0,2008
484,56772.39329644781,Female,56-70,DR+,MTN,ASN,0,1.0,2008
485,39600.4821699581,Female,18-25,DR+,MTN,BLK,0,1.0,2008
486,48556.98084344581,Female,26-35,DR+,MTN,BLK,0,1.0,2008
487,57201.72942321626,Female,36-45,DR+,MTN,BLK,1,88000.00000000001,2008
488,59918.36197296494,Female,46-55,DR+,MTN,BLK,0,1.0,2008
489,56895.65978236752,Female,56-70,DR+,MTN,BLK,1,25000.0,2008
490,40532.17129417889,Female,18-25,DR+,MTN,HSP/NTV,0,1.0,2008
491,44463.361457554616,Female,26-35,DR+,MTN,HSP/NTV,0,1.0,2008
492,55384.00560254908,Female,36-45,DR+,MTN,HSP/NTV,1,15000.000000000004,2008
493,56547.86266771605,Female,46-55,DR+,MTN,HSP/NTV,0,1.0,2008
494,58861.129241875016,Female,56-70,DR+,MTN,HSP/NTV,0,1.0,2008
495,39874.994362553116,Female,18-25,DR+,MTN,WHT/MIX,0,1.0,2008
496,58207.94090353332,Female,26-35,DR+,MTN,WHT/MIX,1,69999.99999999994,2008
497,60967.35145394378,Female,36-45,DR+,MTN,WHT/MIX,1,43200.00000000004,2008
498,61800.960266829235,Female,46-55,DR+,MTN,WHT/MIX,2,34641.01615137754,2008
499,59505.297579187216,Female,56-70,DR+,MTN,WHT/MIX,4,40359.19517606602,2008
500,38819.14037006473,Female,18-25,DR+,PRD,ASN,1,22000.0,2008
501,59255.10400760839,Female,26-35,DR+,PRD,ASN,0,1.0,2008
502,59073.74482361986,Female,36-45,DR+,PRD,ASN,4,107801.8314971648,2008
503,56106.49509731751,Female,46-55,DR+,PRD,ASN,3,37927.8409014498,2008
504,56353.77767294068,Female,56-70,DR+,PRD,ASN,2,57965.50698475777,2008
505,39524.51379326771,Female,18-25,DR+,PRD,BLK,0,1.0,2008
506,48489.38525073897,Female,26-35,DR+,PRD,BLK,0,1.0,2008
507,56817.85555618906,Female,36-45,DR+,PRD,BLK,0,1.0,2008
508,59424.08133184798,Female,46-55,DR+,PRD,BLK,0,1.0,2008
509,56512.88289230324,Female,56-70,DR+,PRD,BLK,0,1.0,2008
510,40510.810207758164,Female,18-25,DR+,PRD,HSP/NTV,0,1.0,2008
511,44463.361457554616,Female,26-35,DR+,PRD,HSP/NTV,4,19913.43966783737,2008
512,55160.06996130343,Female,36-45,DR+,PRD,HSP/NTV,4,22340.976349167246,2008
513,56231.92799872374,Female,46-55,DR+,PRD,HSP/NTV,4,39690.88842537822,2008
514,58549.253151547426,Female,56-70,DR+,PRD,HSP/NTV,1,21099.999999999993,2008
515,39874.994362553116,Female,18-25,DR+,PRD,WHT/MIX,1,17000.00000000001,2008
516,58207.94090353332,Female,26-35,DR+,PRD,WHT/MIX,3,65296.47604117976,2008
517,60630.998865404064,Female,36-45,DR+,PRD,WHT/MIX,6,63676.64270443633,2008
518,61447.05486515246,Female,46-55,DR+,PRD,WHT/MIX,7,53835.10101695302,2008
519,59168.9431254755,Female,56-70,DR+,PRD,WHT/MIX,4,62700.97256102001,2008
520,49133.07165104186,Female,18-25,DR+,SAL,ASN,5,25285.40853557329,2008
521,58125.23956979286,Female,26-35,DR+,SAL,ASN,23,50222.49976032457,2008
522,62542.7946232009,Female,36-45,DR+,SAL,ASN,22,47653.6049544891,2008
523,53230.31297858193,Female,46-55,DR+,SAL,ASN,15,41451.19120124064,2008
524,51280.74434277014,Female,56-70,DR+,SAL,ASN,10,47531.381158658085,2008
525,44582.05737048787,Female,18-25,DR+,SAL,BLK,0,1.0,2008
526,48799.64623177116,Female,26-35,DR+,SAL,BLK,14,39626.78040307378,2008
527,58230.301124122394,Female,36-45,DR+,SAL,BLK,23,58268.00774624228,2008
528,47945.41714790071,Female,46-55,DR+,SAL,BLK,13,44538.36416478611,2008
529,46202.195957811426,Female,56-70,DR+,SAL,BLK,6,30934.61365851994,2008
530,30359.327609529697,Female,18-25,DR+,SAL,HSP/NTV,1,25000.0,2008
531,30225.1442578187,Female,26-35,DR+,SAL,HSP/NTV,20,27588.870868181548,2008
532,31721.87455738917,Female,36-45,DR+,SAL,HSP/NTV,27,32155.202935605714,2008
533,30471.34259431995,Female,46-55,DR+,SAL,HSP/NTV,20,32066.889211360056,2008
534,30471.34259431995,Female,56-70,DR+,SAL,HSP/NTV,10,36803.25565475932,2008
535,49788.135192066904,Female,18-25,DR+,SAL,WHT/MIX,5,53931.69399267038,2008
536,60264.51737372646,Female,26-35,DR+,SAL,WHT/MIX,65,56419.279812596295,2008
537,63717.85136832988,Female,36-45,DR+,SAL,WHT/MIX,95,59391.74919205828,2008
538,57974.43556757542,Female,46-55,DR+,SAL,WHT/MIX,118,58819.34255814901,2008
539,51208.26933562467,Female,56-70,DR+,SAL,WHT/MIX,92,53647.18481402681,2008
540,42946.471316200244,Female,18-25,DR+,SCI,ASN,2,31811.947441173703,2008
541,60282.56161165763,Female,26-35,DR+,SCI,ASN,95,57086.54073086265,2008
542,73119.49208641736,Female,36-45,DR+,SCI,ASN,113,72880.00922550618,2008
543,85078.11062482366,Female,46-55,DR+,SCI,ASN,59,88515.64912864535,2008
544,84966.60014203533,Female,56-70,DR+,SCI,ASN,15,100441.13021624954,2008
545,42327.26329363324,Female,18-25,DR+,SCI,BLK,3,49645.492428022706,2008
546,49062.68557191898,Female,26-35,DR+,SCI,BLK,11,46161.25178745528,2008
547,74769.92195422151,Female,36-45,DR+,SCI,BLK,16,70257.97165275685,2008
548,78847.60152572292,Female,46-55,DR+,SCI,BLK,13,83788.84559173623,2008
549,80291.71087178709,Female,56-70,DR+,SCI,BLK,8,76032.88231000885,2008
550,43581.51530645866,Female,18-25,DR+,SCI,HSP/NTV,0,1.0,2008
551,45631.13624654123,Female,26-35,DR+,SCI,HSP/NTV,24,45322.211001288415,2008
552,72333.63353686905,Female,36-45,DR+,SCI,HSP/NTV,15,76616.95215161712,2008
553,76224.44670814206,Female,46-55,DR+,SCI,HSP/NTV,14,86903.48906454207,2008
554,78276.14151545992,Female,56-70,DR+,SCI,HSP/NTV,8,83421.07532939628,2008
555,42675.79826695362,Female,18-25,DR+,SCI,WHT/MIX,2,22821.04292095345,2008
556,54263.21668155491,Female,26-35,DR+,SCI,WHT/MIX,267,53807.01966492395,2008
557,79401.68255497242,Female,36-45,DR+,SCI,WHT/MIX,250,79490.02864521157,2008
558,81286.70509655408,Female,46-55,DR+,SCI,WHT/MIX,231,79907.13448499874,2008
559,84547.15622072191,Female,56-70,DR+,SCI,WHT/MIX,150,81319.31236003526,2008
560,36898.11442601837,Female,18-25,DR+,SVC,ASN,0,1.0,2008
561,35888.07355423194,Female,26-35,DR+,SVC,ASN,9,42346.13703340268,2008
562,35660.17977600403,Female,36-45,DR+,SVC,ASN,16,36544.386378605566,2008
563,35970.07053399732,Female,46-55,DR+,SVC,ASN,16,47210.54543748303,2008
564,37736.20380335909,Female,56-70,DR+,SVC,ASN,4,38653.52563261059,2008
565,36849.59880247931,Female,18-25,DR+,SVC,BLK,1,15000.000000000004,2008
566,35772.83268365768,Female,26-35,DR+,SVC,BLK,4,30797.62235000361,2008
567,35277.32491706579,Female,36-45,DR+,SVC,BLK,13,35420.04593736059,2008
568,35922.77515243521,Female,46-55,DR+,SVC,BLK,5,51034.47853269446,2008
569,37686.58621487268,Female,56-70,DR+,SVC,BLK,5,29789.829561551345,2008
570,29075.300057931552,Female,18-25,DR+,SVC,HSP/NTV,2,22443.261795024373,2008
571,29217.40884858432,Female,26-35,DR+,SVC,HSP/NTV,14,30376.176155188714,2008
572,28218.34726768585,Female,36-45,DR+,SVC,HSP/NTV,30,27449.178299208485,2008
573,29036.85019974792,Female,46-55,DR+,SVC,HSP/NTV,22,28596.39765419446,2008
574,29827.488650454718,Female,56-70,DR+,SVC,HSP/NTV,7,31227.220090066126,2008
575,38481.04845313382,Female,18-25,DR+,SVC,WHT/MIX,3,32822.43161191103,2008
576,36443.47319275858,Female,26-35,DR+,SVC,WHT/MIX,22,32147.507818998973,2008
577,37596.64259316031,Female,36-45,DR+,SVC,WHT/MIX,31,49067.359119698594,2008
578,37729.22947687952,Female,46-55,DR+,SVC,WHT/MIX,36,47714.02092454602,2008
579,39124.66301343962,Female,56-70,DR+,SVC,WHT/MIX,24,41243.36919607592,2008
580,38873.2553642663,Female,18-25,DR+,TRP,ASN,0,1.0,2008
581,59337.70732079906,Female,26-35,DR+,TRP,ASN,0,1.0,2008
582,59512.565316999506,Female,36-45,DR+,TRP,ASN,0,1.0,2008
583,56358.176355703625,Female,46-55,DR+,TRP,ASN,2,21283.79665379278,2008
584,56772.39329644781,Female,56-70,DR+,TRP,ASN,1,14600.000000000005,2008
585,39579.61209823667,Female,18-25,DR+,TRP,BLK,0,1.0,2008
586,48556.98084344581,Female,26-35,DR+,TRP,BLK,0,1.0,2008
587,57171.58321967953,Female,36-45,DR+,TRP,BLK,1,30000.000000000007,2008
588,59886.78406170519,Female,46-55,DR+,TRP,BLK,1,74999.99999999996,2008
589,56865.674882305044,Female,56-70,DR+,TRP,BLK,0,1.0,2008
590,40510.810207758164,Female,18-25,DR+,TRP,HSP/NTV,0,1.0,2008
591,44463.361457554616,Female,26-35,DR+,TRP,HSP/NTV,2,24819.347291981736,2008
592,55354.81736781526,Female,36-45,DR+,TRP,HSP/NTV,4,20631.91540007508,2008
593,56518.06106215721,Female,46-55,DR+,TRP,HSP/NTV,1,16000.000000000002,2008
594,58830.10850875349,Female,56-70,DR+,TRP,HSP/NTV,0,1.0,2008
595,39874.994362553116,Female,18-25,DR+,TRP,WHT/MIX,0,1.0,2008
596,58207.94090353332,Female,26-35,DR+,TRP,WHT/MIX,1,19999.99999999998,2008
597,60967.35145394378,Female,36-45,DR+,TRP,WHT/MIX,1,32999.99999999998,2008
598,61800.960266829235,Female,46-55,DR+,TRP,WHT/MIX,0,1.0,2008
599,59505.297579187216,Female,56-70,DR+,TRP,WHT/MIX,2,36124.783736376856,2008
600,23689.088770869326,Female,18-25,HSD,ART,ASN,4,23649.212633074767,2008
601,26714.81586569024,Female,26-35,HSD,ART,ASN,13,29695.014966061968,2008
602,28044.35231223671,Female,36-45,HSD,ART,ASN,21,29956.30450563834,2008
603,29797.012440481984,Female,46-55,HSD,ART,ASN,22,31035.457200319444,2008
604,29276.10995279598,Female,56-70,HSD,ART,ASN,8,38732.91951245411,2008
605,22088.96930539407,Female,18-25,HSD,ART,BLK,57,23249.908390699333,2008
606,28199.35873663153,Female,26-35,HSD,ART,BLK,101,29483.367645175542,2008
607,29671.014756916476,Female,36-45,HSD,ART,BLK,160,29948.166493814562,2008
608,30434.1643922685,Female,46-55,HSD,ART,BLK,189,29886.488191374912,2008
